,loc_pred,gt_error_loc,sample_id
563,0,0,699
564,48,48,700
565,0,0,701
566,0,163,702
567,0,0,703
568,14,14,704
569,0,0,705
570,0,82,706
571,0,0,707
572,88,88,708
573,0,0,709
574,0,144,710
575,0,0,711
576,89,47,712
577,89,0,713
578,0,34,714
579,44,0,715
580,0,30,716
581,0,0,717
582,23,23,718
583,0,0,719
584,0,72,720
585,0,0,721
586,54,0,723
587,0,55,724
588,0,0,725
589,17,17,726
590,0,0,727
591,0,119,728
592,0,0,729
593,0,15,730
594,0,0,731
595,34,30,732
596,0,0,733
597,29,40,734
598,29,0,735
599,9,9,736
600,0,0,737
601,0,0,739
602,37,29,740
603,0,0,741
604,25,25,742
605,0,0,743
606,25,25,744
607,0,0,745
608,28,28,746
609,0,0,747
610,0,15,748
611,0,0,749
612,0,25,750
613,0,0,751
614,0,9,752
615,0,0,753
616,0,31,754
617,0,0,755
618,0,9,756
619,0,0,757
620,0,9,758
621,0,0,759
622,57,57,760
623,0,0,761
624,0,9,762
625,0,0,763
626,0,17,764
627,0,0,765
628,0,47,766
629,0,0,767
630,0,80,768
631,0,0,769
632,18,18,770
633,0,0,771
634,22,22,772
635,0,0,773
636,20,20,774
637,0,0,775
638,24,24,776
639,0,0,777
640,198,198,778
641,0,0,779
642,0,28,780
643,0,0,781
644,57,57,782
645,0,0,783
646,20,20,784
647,0,0,785
648,26,26,786
649,0,0,787
650,18,18,788
651,0,0,789
652,0,27,790
653,0,0,791
654,18,18,792
655,0,0,793
656,18,18,794
657,0,0,795
658,0,24,796
659,0,0,797
660,73,73,798
661,0,0,799
662,19,19,800
663,0,0,801
664,20,20,802
665,0,0,803
666,24,24,804
667,0,0,805
668,18,18,806
669,0,0,807
670,13,13,808
671,0,0,809
672,14,14,810
673,0,0,811
674,0,23,812
675,0,0,813
676,67,63,814
677,67,0,815
678,98,98,816
679,0,0,817
680,0,0,819
681,34,34,820
682,0,0,821
683,0,38,822
684,0,0,823
685,50,50,824
686,0,0,825
687,20,20,826
688,81,0,827
689,26,26,828
690,0,0,829
691,0,31,830
692,36,0,831
693,13,13,838
694,0,0,839
695,0,0,855
696,0,0,861
697,0,0,863
698,0,0,865
699,0,0,867
700,0,13,868
701,0,0,869
702,0,0,871
703,13,13,872
704,0,0,873
705,0,0,875
706,13,13,876
707,0,0,877
708,0,0,879
709,0,0,881
710,0,0,883
711,0,19,884
712,0,0,885
713,46,46,888
714,0,0,889
715,76,76,892
716,0,0,893
717,0,0,895
718,0,0,921
719,0,0,923
720,0,0,925
721,0,0,935
722,0,0,937
723,13,13,952
724,0,0,953
725,0,0,959
726,34,34,960
727,0,0,961
728,121,108,962
729,0,0,963
730,0,39,964
731,0,0,965
732,55,55,966
733,0,0,967
734,0,213,968
735,0,0,969
736,0,103,970
737,0,0,971
738,0,63,982
739,0,0,983
740,26,26,1020
741,0,0,1021
742,0,135,1022
743,0,0,1023
744,17,9,1032
745,17,0,1033
746,0,11,1040
747,0,0,1041
748,0,46,1042
749,46,0,1043
750,0,199,1044
751,0,0,1045
752,9,9,1046
753,0,0,1047
754,0,45,1048
755,0,0,1049
756,13,13,1050
757,0,0,1051
758,17,17,1052
759,0,0,1053
760,0,50,1054
761,0,0,1055
762,29,29,1056
763,0,0,1057
764,20,20,1058
765,0,0,1059
766,0,82,1060
767,0,0,1061
768,104,104,1062
769,0,0,1063
770,0,15,1064
771,11,0,1065
772,104,89,1066
773,104,0,1067
774,0,127,1068
775,0,0,1069
776,13,13,1070
777,0,0,1071
778,0,24,1072
779,0,0,1073
780,0,27,1076
781,0,0,1077
782,0,75,1078
783,0,0,1079
784,27,15,1080
785,27,0,1081
786,0,67,1082
787,0,0,1083
788,0,154,1104
789,0,0,1105
790,69,104,1106
791,69,0,1107
792,0,64,1108
793,0,0,1109
794,42,42,1110
795,0,0,1111
796,31,31,1112
797,0,0,1113
798,0,20,1114
799,0,0,1115
800,41,36,1116
801,0,0,1117
802,0,66,1118
803,0,0,1119
804,0,152,1120
805,0,0,1121
806,0,96,1122
807,107,0,1123
808,0,98,1124
809,0,0,1125
810,0,11,1126
811,0,0,1127
812,35,35,1128
813,0,0,1129
814,22,22,1130
815,0,0,1131
816,0,11,1132
817,0,0,1133
818,23,23,1134
819,0,0,1135
820,0,19,1136
821,0,0,1137
822,22,22,1138
823,0,0,1139
824,0,15,1140
825,0,0,1141
826,0,0,1143
827,0,0,1145
828,22,22,1146
829,0,0,1147
830,0,15,1148
831,0,0,1149
832,0,15,1150
833,0,0,1151
834,45,45,1152
835,0,0,1153
836,68,68,1154
837,0,0,1155
838,13,13,1156
839,0,0,1157
840,129,129,1158
841,0,0,1159
842,0,86,1160
843,0,0,1161
844,15,11,1162
845,0,0,1163
846,0,12,1164
847,0,0,1165
848,18,12,1166
849,0,0,1167
850,0,22,1168
851,0,0,1169
852,0,26,1170
853,0,0,1171
854,23,23,1172
855,0,0,1173
856,33,33,1174
857,0,0,1175
858,17,17,1176
859,0,0,1177
860,0,66,1178
861,0,0,1179
862,0,57,1180
863,0,0,1181
864,62,62,1182
865,0,0,1183
866,0,14,1184
867,0,0,1185
868,22,22,1186
869,0,0,1187
870,0,31,1188
871,0,0,1189
872,19,19,1190
873,0,0,1191
874,0,122,1192
875,0,0,1193
876,17,17,1194
877,0,0,1195
878,0,92,1196
879,0,0,1197
880,139,139,1198
881,0,0,1199
882,0,48,1200
883,0,0,1201
884,43,29,1202
885,0,0,1203
886,0,11,1204
887,0,0,1205
888,0,51,1206
889,51,0,1207
890,28,24,1208
891,0,0,1209
892,73,73,1210
893,0,0,1211
894,0,42,1212
895,0,0,1213
896,0,40,1216
897,0,0,1217
898,0,12,1218
899,0,0,1219
900,36,49,1220
901,36,0,1221
902,88,88,1224
903,0,0,1225
904,0,40,1226
905,0,0,1227
906,58,58,1228
907,0,0,1229
908,0,20,1230
909,0,0,1231
910,0,9,1232
911,0,0,1233
912,40,40,1234
913,0,0,1235
914,0,41,1236
915,0,0,1237
916,0,25,1238
917,0,0,1239
918,0,57,1240
919,0,0,1241
920,0,35,1242
921,0,0,1243
922,57,44,1246
923,0,0,1247
924,0,60,1252
925,0,0,1253
926,0,36,1254
927,0,0,1255
928,0,89,1256
929,0,0,1257
930,0,13,1262
931,0,0,1263
932,0,21,1272
933,0,0,1273
934,0,42,1276
935,42,0,1277
936,0,25,1278
937,0,0,1279
938,29,29,1280
939,0,0,1281
940,0,20,1290
941,0,0,1291
942,37,29,1310
943,0,0,1311
944,0,45,1312
945,0,0,1313
946,0,32,1314
947,0,0,1315
948,0,107,1316
949,0,0,1317
950,53,35,1318
951,0,0,1319
952,0,142,1320
953,0,0,1321
954,0,50,1322
955,0,0,1323
956,0,27,1324
957,0,0,1325
958,17,17,1326
959,0,0,1327
960,51,51,1328
961,0,0,1329
962,15,15,1330
963,0,0,1331
964,0,33,1332
965,33,0,1333
966,0,99,1334
967,99,0,1335
968,0,101,1336
969,71,0,1337
970,0,92,1338
971,0,0,1339
972,111,111,1340
973,0,0,1341
974,32,32,1342
975,32,0,1343
976,28,28,1344
977,0,0,1345
978,0,41,1346
979,41,0,1347
980,65,65,1364
981,0,0,1365
982,0,107,1366
983,0,0,1367
984,0,37,1368
985,0,0,1369
986,49,49,1370
987,39,0,1371
988,0,193,1372
989,0,0,1373
990,0,242,1374
991,0,0,1375
992,0,105,1376
993,0,0,1377
994,26,26,1378
995,0,0,1379
996,0,31,1380
997,0,0,1381
998,0,14,1382
999,0,0,1383
1000,0,63,1394
1001,0,0,1395
1002,0,11,1396
1003,0,0,1397
1004,52,52,1398
1005,0,0,1399
1006,17,45,1400
1007,0,0,1401
1008,41,22,1402
1009,0,0,1403
1010,112,78,1404
1011,0,0,1405
1012,0,72,1422
1013,0,0,1423
1014,0,0,1435
1015,0,0,1437
1016,0,0,1439
1017,0,0,1441
1018,0,0,1443
1019,15,15,1444
1020,0,0,1445
1021,0,74,1446
1022,0,0,1447
1023,16,10,1448
1024,0,0,1449
1025,29,29,1452
1026,0,0,1453
1027,0,67,1468
1028,0,0,1469
1029,0,13,1470
1030,0,0,1471
1031,0,0,1473
1032,0,151,1474
1033,0,0,1475
1034,28,28,1476
1035,0,0,1477
1036,0,230,1478
1037,0,0,1479
1038,0,36,1480
1039,0,0,1481
1040,28,28,1482
1041,0,0,1483
1042,0,45,1484
1043,0,0,1485
1044,33,33,1486
1045,0,0,1487
1046,0,36,1488
1047,0,0,1489
1048,0,149,1490
1049,0,0,1491
1050,25,25,1492
1051,0,0,1493
1052,20,13,1494
1053,0,0,1495
1054,18,18,1496
1055,0,0,1497
1056,16,16,1498
1057,0,0,1499
1058,30,30,1500
1059,0,0,1501
1060,0,18,1502
1061,0,0,1503
1062,24,24,1504
1063,0,0,1505
1064,101,101,1506
1065,0,0,1507
1066,0,32,1508
1067,0,0,1509
1068,58,58,1510
1069,0,0,1511
1070,48,48,1512
1071,0,0,1513
1072,0,0,1515
1073,27,27,1516
1074,0,0,1517
1075,0,0,1519
1076,0,0,1521
1077,42,40,1522
1078,0,0,1523
1079,0,58,1524
1080,0,0,1525
1081,41,41,1526
1082,0,0,1527
1083,0,72,1528
1084,0,0,1529
1085,0,66,1530
1086,0,0,1531
1087,0,98,1532
1088,0,0,1533
1089,20,20,1534
1090,0,0,1535
1091,18,11,1536
1092,0,0,1537
1093,0,13,1538
1094,0,0,1539
1095,17,17,1540
1096,0,0,1541
1097,27,27,1542
1098,0,0,1543
1099,18,18,1544
1100,0,0,1545
1101,18,18,1546
1102,0,0,1547
1103,18,11,1548
1104,0,0,1549
1105,0,13,1550
1106,0,0,1551
1107,22,22,1552
1108,0,0,1553
1109,20,20,1554
1110,0,0,1555
1111,18,11,1556
1112,0,0,1557
1113,18,11,1558
1114,0,0,1559
1115,18,11,1560
1116,0,0,1561
1117,0,13,1562
1118,0,0,1563
1119,18,18,1564
1120,0,0,1565
1121,18,11,1566
1122,0,0,1567
1123,21,21,1568
1124,0,0,1569
1125,23,23,1570
1126,0,0,1571
1127,0,13,1572
1128,0,0,1573
1129,18,18,1574
1130,0,0,1575
1131,0,11,1576
1132,0,0,1577
1133,15,15,1578
1134,0,0,1579
1135,18,11,1580
1136,0,0,1581
1137,19,19,1582
1138,0,0,1583
1139,19,19,1584
1140,0,0,1585
1141,19,19,1586
1142,0,0,1587
1143,0,12,1588
1144,0,0,1589
1145,19,19,1590
1146,0,0,1591
1147,0,12,1592
1148,0,0,1593
1149,19,19,1594
1150,0,0,1595
1151,0,12,1596
1152,0,0,1597
1153,59,59,1598
1154,0,0,1599
1155,61,119,1600
1156,61,0,1601
1157,0,159,1602
1158,0,0,1603
1159,15,9,1604
1160,0,0,1605
1161,17,11,1606
1162,0,0,1607
1163,18,18,1608
1164,0,0,1609
1165,19,11,1610
1166,0,0,1611
1167,19,19,1612
1168,0,0,1613
1169,20,20,1614
1170,0,0,1615
1171,40,40,1616
1172,0,0,1617
1173,21,21,1618
1174,0,0,1619
1175,24,24,1620
1176,0,0,1621
1177,0,11,1622
1178,0,0,1623
1179,19,19,1624
1180,0,0,1625
1181,19,19,1626
1182,0,0,1627
1183,16,10,1628
1184,0,0,1629
1185,18,18,1630
1186,0,0,1631
1187,17,17,1632
1188,0,0,1633
1189,45,41,1634
1190,0,0,1635
1191,93,91,1636
1192,0,0,1637
1193,0,11,1638
1194,0,0,1639
1195,17,17,1640
1196,0,0,1641
1197,18,13,1642
1198,0,0,1643
1199,0,164,1644
1200,0,0,1645
1201,0,11,1646
1202,0,0,1647
1203,0,11,1648
1204,0,0,1649
1205,101,101,1650
1206,0,0,1651
1207,31,27,1652
1208,0,0,1653
1209,42,42,1654
1210,0,0,1655
1211,0,50,1656
1212,0,0,1657
1213,0,11,1658
1214,0,0,1659
1215,0,11,1660
1216,0,0,1661
1217,0,12,1662
1218,0,0,1663
1219,0,12,1664
1220,0,0,1665
1221,0,12,1666
1222,0,0,1667
1223,19,19,1668
1224,0,0,1669
1225,0,12,1670
1226,0,0,1671
1227,19,19,1672
1228,0,0,1673
1229,19,19,1674
1230,0,0,1675
1231,19,19,1676
1232,0,0,1677
1233,0,12,1678
1234,0,0,1679
1235,19,19,1680
1236,0,0,1681
1237,0,12,1682
1238,0,0,1683
1239,0,13,1684
1240,0,0,1685
1241,18,18,1686
1242,0,0,1687
1243,0,20,1688
1244,0,0,1689
1245,0,13,1690
1246,0,0,1691
1247,20,20,1692
1248,0,0,1693
1249,19,12,1694
1250,0,0,1695
1251,0,14,1696
1252,0,0,1697
1253,19,19,1698
1254,0,0,1699
1255,19,19,1700
1256,0,0,1701
1257,19,19,1702
1258,0,0,1703
1259,19,12,1704
1260,0,0,1705
1261,19,19,1706
1262,0,0,1707
1263,0,12,1708
1264,0,0,1709
1265,0,12,1710
1266,0,0,1711
1267,20,20,1712
1268,0,0,1713
1269,18,11,1714
1270,0,0,1715
1271,18,11,1716
1272,0,0,1717
1273,0,13,1718
1274,0,0,1719
1275,18,18,1720
1276,0,0,1721
1277,18,18,1722
1278,0,0,1723
1279,20,20,1724
1280,0,0,1725
1281,0,0,1727
1282,0,29,1732
1283,0,0,1733
1284,0,40,1734
1285,0,0,1735
1286,0,33,1736
1287,0,0,1737
1288,0,0,1739
1289,0,0,1741
1290,0,0,1743
1291,0,0,1745
1292,0,0,1747
1293,0,0,1749
1294,0,0,1751
1295,0,0,1753
1296,0,0,1755
1297,0,0,1757
1298,0,0,1759
1299,0,0,1761
1300,0,0,1763
1301,28,28,1792
1302,0,0,1793
1303,58,58,1794
1304,0,0,1795
1305,0,24,1796
1306,0,0,1797
1307,11,11,1798
1308,0,0,1799
1309,160,143,1800
1310,94,0,1801
1311,9,9,1802
1312,0,0,1803
1313,60,60,1804
1314,0,0,1805
1315,29,29,1806
1316,0,0,1807
1317,0,61,1808
1318,70,0,1809
1319,11,11,1810
1320,0,0,1811
1321,138,105,1812
1322,138,0,1813
1323,24,24,1814
1324,0,0,1815
1325,13,13,1816
1326,0,0,1817
1327,45,60,1818
1328,0,0,1819
1329,59,59,1820
1330,0,0,1821
1331,57,57,1822
1332,0,0,1823
1333,235,235,1824
1334,0,0,1825
1335,0,211,1832
1336,0,0,1833
1337,19,33,1834
1338,0,0,1835
1339,0,80,1836
1340,0,0,1837
1341,0,25,1838
1342,0,0,1839
1343,0,59,1842
1344,0,0,1843
1345,0,0,1845
1346,0,35,1846
1347,0,0,1847
1348,51,51,1848
1349,51,0,1849
1350,0,80,1850
1351,0,0,1851
1352,0,0,1853
1353,21,21,1854
1354,0,0,1855
1355,18,18,1856
1356,0,0,1857
1357,27,27,1858
1358,0,0,1859
1359,18,18,1860
1360,0,0,1861
1361,27,27,1862
1362,0,0,1863
1363,14,14,1864
1364,0,0,1865
1365,21,21,1866
1366,0,0,1867
1367,27,27,1868
1368,0,0,1869
1369,18,18,1870
1370,0,0,1871
1371,17,17,1872
1372,0,0,1873
1373,14,14,1874
1374,0,0,1875
1375,26,26,1876
1376,0,0,1877
1377,0,24,1878
1378,0,0,1879
1379,22,22,1880
1380,0,0,1881
1381,14,14,1882
1382,0,0,1883
1383,17,17,1884
1384,0,0,1885
1385,0,0,1887
1386,13,13,1888
1387,13,0,1889
1388,0,45,1906
1389,45,0,1907
1390,0,92,1908
1391,0,0,1909
1392,0,22,1910
1393,0,0,1911
1394,0,65,1912
1395,0,0,1913
1396,79,79,1914
1397,0,0,1915
1398,0,52,1916
1399,0,0,1917
1400,22,22,1918
1401,0,0,1919
1402,0,0,1921
1403,0,0,1923
1404,0,0,1925
1405,0,0,1931
1406,0,219,1932
1407,0,0,1933
1408,82,82,1940
1409,0,0,1941
1410,10,10,1946
1411,0,0,1947
1412,56,56,1950
1413,0,0,1951
1414,0,21,1952
1415,0,0,1953
1416,0,0,1955
1417,0,29,1956
1418,0,0,1957
1419,22,22,1958
1420,0,0,1959
1421,0,0,1961
1422,0,26,1962
1423,0,0,1963
1424,0,0,1965
1425,0,0,1967
1426,0,0,1969
1427,0,0,1971
1428,0,0,1973
1429,0,0,1975
1430,0,0,1977
1431,0,0,1979
1432,0,0,1981
1433,20,20,1982
1434,0,0,1983
1435,14,14,1984
1436,0,0,1985
1437,0,29,1986
1438,0,0,1987
1439,0,61,1988
1440,0,0,1989
1441,0,143,1990
1442,0,0,1991
1443,105,105,1994
1444,0,0,1995
1445,0,87,1996
1446,0,0,1997
1447,32,32,1998
1448,0,0,1999
1449,0,100,2004
1450,0,0,2005
1451,0,46,2006
1452,0,0,2007
1453,41,34,2008
1454,41,0,2009
1455,46,54,2010
1456,0,0,2011
1457,0,17,2012
1458,0,0,2013
1459,0,46,2014
1460,0,0,2015
1461,38,38,2016
1462,0,0,2017
1463,13,13,2018
1464,0,0,2019
1465,102,111,2020
1466,0,0,2021
1467,0,244,2022
1468,0,0,2023
1469,23,47,2024
1470,23,0,2025
1471,98,89,2026
1472,0,0,2027
1473,0,15,2028
1474,0,0,2029
1475,66,66,2030
1476,0,0,2031
1477,26,26,2032
1478,0,0,2033
1479,0,63,2034
1480,0,0,2035
1481,0,86,2036
1482,0,0,2037
1483,0,99,2038
1484,0,0,2039
1485,62,62,2040
1486,0,0,2041
1487,0,89,2042
1488,0,0,2043
1489,0,27,2044
1490,0,0,2045
1491,0,82,2046
1492,0,0,2047
1493,0,72,2048
1494,0,0,2049
1495,0,46,2050
1496,0,0,2051
1497,0,85,2052
1498,0,0,2053
1499,0,102,2054
1500,0,0,2055
1501,40,40,2056
1502,0,0,2057
1503,0,27,2058
1504,0,0,2059
1505,0,94,2060
1506,0,0,2061
1507,0,28,2062
1508,0,0,2063
1509,0,103,2064
1510,0,0,2065
1511,0,235,2066
1512,0,0,2067
1513,52,52,2068
1514,0,0,2069
1515,38,23,2070
1516,38,0,2071
1517,0,52,2072
1518,0,0,2073
1519,0,9,2074
1520,0,0,2075
1521,0,11,2076
1522,0,0,2077
1523,0,0,2079
1524,78,78,2080
1525,0,0,2081
1526,54,23,2082
1527,54,0,2083
1528,0,66,2084
1529,0,0,2085
1530,0,218,2086
1531,0,0,2087
1532,0,70,2088
1533,0,0,2089
1534,0,89,2090
1535,0,0,2091
1536,79,53,2092
1537,0,0,2093
1538,0,79,2094
1539,0,0,2095
1540,0,64,2096
1541,0,0,2097
1542,63,79,2098
1543,0,0,2099
1544,0,76,2100
1545,0,0,2101
1546,30,91,2102
1547,30,0,2103
1548,0,136,2104
1549,0,0,2105
1550,0,87,2110
1551,72,0,2111
1552,0,88,2112
1553,0,0,2113
1554,22,22,2114
1555,0,0,2115
1556,22,22,2116
1557,0,0,2117
1558,21,21,2118
1559,0,0,2119
1560,22,22,2120
1561,0,0,2121
1562,0,0,2127
1563,17,17,2128
1564,0,0,2129
1565,0,0,2131
1566,14,14,2132
1567,0,0,2133
1568,21,21,2134
1569,0,0,2135
